start,end,Date and Time,"Name of the Bus Stop (as displayed on the shelter, if no info is available write the commonly known name)",Survey Location,_Survey Location_latitude,_Survey Location_longitude,_Survey Location_altitude,_Survey Location_precision,"If Location field is not working, please enter coordinates from google maps or paste the location URL",Type of Bus Stop,Condition of Bus Shelter,How is the bus stop positioned relative to the road?,"How is the bus stop positioned relative to the road?/Set back from the road – against a wall, compound, or building edge",How is the bus stop positioned relative to the road?/On the road edge / footpath edge – directly adjacent to traffic,How is the bus stop positioned relative to the road?/The road/footpath is too narrow ,Relationship between Bus Stop and Pedestrians,Is there space behind the bus shelter for pedestrians to walk/wheelchair to move freely?,Is there space between the bus shelter and the road for pedestrians to walk/wheelchair to move freely? ,"Can pedestrians/wheelchair users move past the bus stop on the footpath, without having to step down on the road? ",Is the space behind the bus shelter usable?,How many bus shelters are placed close to each other?,Where do buses typically stop? ,Where do buses typically stop? /At the bus stop – buses pull up to the shelter/marked stop,Where do buses typically stop? /Away from the bus stop – buses stop before or beyond the shelter/marked location,Where do buses typically stop? /Bus stop not clearly marked,Where do buses typically stop? /Unsure / not observed,How far away from the kerb/Bus stop platform does the bus stop?,Tick all access features present at this bus stop,Tick all access features present at this bus stop/Footpath available to reach the bus stop from both directions,"Tick all access features present at this bus stop/Footpath is walkable and free of encroachment like parking, vendors, utility boxes, garbage, etc",Tick all access features present at this bus stop/Ramp for wheelchair users to access the bus stop,"Tick all access features present at this bus stop/Ramp is in usable condition (not too steep, not broken, nor blocked)",Tick all access features present at this bus stop/Tactile paving for visually impaired users,Tick all access features present at this bus stop/Pedestrian crossing at/close to the bus stop to cross the road?,Tick all access features present at this bus stop/None of the above,Check this box if the bus stop's kerb is higher than 15cms or has steps to access ,Is the bus stop area free of encroachments?,Is there evidence of water-logging or poor drainage around the stop?," How safe does this bus stop feel, particularly at night?", Is the bus stop big enough for the number of people who typically wait here?,Does the bus stop have a roof that shelters people from rain?,Is there adequate shade during the day for people waiting?,Is there adequate lighting at the bus stop during the night?,"If seated at the bus stop, can you clearly see an approaching bus?",Is the seating provided comfortable?,Is the name of the bus stop clearly displayed?,Is bus route information displayed at the stop?,Tick all amenities present at this bus stop,Tick all amenities present at this bus stop/Seating / bench,Tick all amenities present at this bus stop/Sufficient seating for the number of people typically waiting,Tick all amenities present at this bus stop/Dustbin / waste bin,Tick all amenities present at this bus stop/Drinking water (tap or dispenser),Tick all amenities present at this bus stop/Public toilet nearby (within eyesight),Tick all amenities present at this bus stop/CCTV camera,Tick all amenities present at this bus stop/Digital information boards with real time arrival information and service alerts,Tick all amenities present at this bus stop/None of the Above,What is the primary land use or activity near this bus stop?,Does the bus shelter carry advertisements?,Any other observations about this bus stop?,Top 1–2 improvements you would recommend for this stop,Photo of Bus Stop Front,Photo of Bus Stop Front_URL,Photo of Bus Stop from Side ,Photo of Bus Stop from Side _URL,Photo of any other key observation 1 ,Photo of any other key observation 1 _URL,Photo of any other key observation 2 ,Photo of any other key observation 2 _URL,id,uuid,submission_time,_validation_status,notes,status,version,tags,meta/rootUuid,index,city,source_form,latitude,longitude,coordinate_source,location_flag
2026-06-20T11:30:44.488000+05:30,2026-06-20T11:35:35.870000+05:30,2026-06-20T11:31:00+05:30,மாத்தூர் மூணாவது பிரதமர் சாலை,13.1669 80.249901 -64.80000305175781 22.44300079345703,13.1669,80.249901,-64.80000305,22.44300079,,Stainless Steel Bus Shelter,Unclean/Poorly Maintained,"Set back from the road – against a wall, compound, or building edge",1,0,0,,No,No,No,,1 - this is a standalone shelter ,At the bus stop – buses pull up to the shelter/marked stop Bus stop not clearly marked,1,0,1,0,Perfect / Flush (Less than 30 cm): Passengers can step directly from the footpath onto the bus.,Footpath available to reach the bus stop from both directions,1,0,0,0,0,0,0,," Yes – fully accessible, no obstructions",Unsure,"Somewhat safe – some concerns (e.g., poor visibility, isolated location)",Yes – adequate space for passengers,Yes – roof is intact and effective,Partial – some shade but insufficient,"Yes – lit by nearby street lights, shop fronts, or advertisement boards",Yes – clear sightline to see the approaching buses,"Yes - the seating is of the right height, width, and depth to sit comfortably while waiting for the bus",Yes – name is prominently visible and legible,Yes – route list is prominently displayed and appears current,Seating / bench Dustbin / waste bin,1,0,1,0,0,0,0,0,"Mostly commercial - Retail shops. restaurants, cafes, markets, etc",Yes – advertisements dominate; passenger information is secondary,No,No,17819352807947885174415462340983-11_31_28.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/786321700/attachments/att62ruY3QsCquFRPsHEVtRZ/,,,,,,,786321700,bc378cf8-5248-45ea-9fba-9f9a58631676,2026-06-20T11:35:40+05:30,,,submitted_via_web,vWYt35PLUqbkm8oQynok35,,uuid:bc378cf8-5248-45ea-9fba-9f9a58631676,122,Chennai,Chennai,13.1669,80.249901,device_gps,OK
2026-06-20T11:35:36.097000+05:30,2026-06-20T11:47:36.433000+05:30,2026-06-20T11:36:00+05:30,மணலி,13.168894 80.257929 -65.9000015258789 23.167999267578125,13.168894,80.257929,-65.90000153,23.16799927,,Stainless Steel Bus Shelter,Unclean/Poorly Maintained,"Set back from the road – against a wall, compound, or building edge",1,0,0,,No,No,No,,1 - this is a standalone shelter ,At the bus stop – buses pull up to the shelter/marked stop Away from the bus stop – buses stop before or beyond the shelter/marked location,1,1,0,0,One Step Out (30 cm to 1 meter): Passengers have to step down onto the road surface first to board.,"Footpath is walkable and free of encroachment like parking, vendors, utility boxes, garbage, etc",0,1,0,0,0,0,0,," Yes – fully accessible, no obstructions",Unsure,"Unsafe – poorly lit, isolated, or has a history of feeling threatening",Yes – adequate space for passengers,"Yes – but the roof is inadequate (too tall, too small, gaps, or partial coverage)",Partial – some shade but insufficient,Partially – some light but insufficient,"No – sightline is blocked (by structure, advertisement boards, trees, or parked vehicles)",No - the seating is too small to sit comfortably ,Yes – name is prominently visible and legible,Yes – route list is prominently displayed and appears current,Seating / bench,1,0,0,0,0,0,0,0,"Mostly commercial - Retail shops. restaurants, cafes, markets, etc",No advertisements,No,No,17819361845484251415344055650446-11_46_46.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/786326974/attachments/att9Xs8Wc5oeAL5jRBP2Km4o/,17819361609957844923621459025969-11_46_10.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/786326974/attachments/attx9JActYTPyAatVhCB9Uxx/,,,,,786326974,3e088370-df31-4ba6-b439-89d1d719fcc1,2026-06-20T11:47:40+05:30,,,submitted_via_web,vWYt35PLUqbkm8oQynok35,,uuid:3e088370-df31-4ba6-b439-89d1d719fcc1,123,Chennai,Chennai,13.168894,80.257929,device_gps,OK
2026-06-20T12:05:58.320000+05:30,2026-06-20T12:22:41.797000+05:30,2026-06-20T12:13:00+05:30,மாத்தூர்,13.166883 80.245259 -64.4000015258789 19.091999053955078,13.166883,80.245259,-64.40000153,19.09199905,,Stainless Steel Bus Shelter,Satisfactory – minor wear/dusty but usable,"Set back from the road – against a wall, compound, or building edge",1,0,0,,No,No,No,,2,Away from the bus stop – buses stop before or beyond the shelter/marked location Bus stop not clearly marked,0,1,1,0,One Step Out (30 cm to 1 meter): Passengers have to step down onto the road surface first to board.,Pedestrian crossing at/close to the bus stop to cross the road?,0,0,0,0,0,1,0,," Yes – fully accessible, no obstructions","Yes – signs of standing water, algae, or drainage issues visible","Unsafe – poorly lit, isolated, or has a history of feeling threatening",Yes – adequate space for passengers,Yes – roof is intact and effective,Yes – sufficient shade from the bus shelter,"Yes – lit by nearby street lights, shop fronts, or advertisement boards","No – sightline is blocked (by structure, advertisement boards, trees, or parked vehicles)",No - the seating is too small to sit comfortably ,Yes – name is prominently visible and legible,No information displayed at all,Seating / bench Dustbin / waste bin Digital information boards with real time arrival information and service alerts,1,0,1,0,0,0,1,0,"Mostly commercial - Retail shops. restaurants, cafes, markets, etc",No advertisements,No,No,17819382820928462565941763527548-12_21_28.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/786344050/attachments/att5hhjbBgbJ5RkAHhWPF9vp/,17819382639761725631590537375655-12_21_17.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/786344050/attachments/attVQSjbeynsN3URcKGwWxr2/,,,,,786344050,ca781faa-a97d-4dc6-896b-ceec6bcd8db9,2026-06-20T12:22:47+05:30,,,submitted_via_web,vWYt35PLUqbkm8oQynok35,,uuid:ca781faa-a97d-4dc6-896b-ceec6bcd8db9,124,Chennai,Chennai,13.166883,80.245259,device_gps,OK
2026-06-20T12:22:42.143000+05:30,2026-06-20T12:34:17.939000+05:30,2026-06-20T12:27:00+05:30,மாத்தூர்,13.16699 80.245677 -64.20000457763672 26.75200080871582,13.16699,80.245677,-64.20000458,26.75200081,,Stainless Steel Bus Shelter,Satisfactory – minor wear/dusty but usable,"Set back from the road – against a wall, compound, or building edge",1,0,0,,No,No,No,,2,Away from the bus stop – buses stop before or beyond the shelter/marked location Bus stop not clearly marked,0,1,1,0,One Step Out (30 cm to 1 meter): Passengers have to step down onto the road surface first to board.,"Footpath is walkable and free of encroachment like parking, vendors, utility boxes, garbage, etc",0,1,0,0,0,0,0,,"Partially encroached – e.g., vendors, parked two-wheelers, auto-rickshaws, construction material",No – area appears well-drained,"Unsafe – poorly lit, isolated, or has a history of feeling threatening", No – overcrowded or high number of people standing on the road,Yes – roof is intact and effective,Yes - from both bus shelter AND trees,Partially – some light but insufficient,"No – sightline is blocked (by structure, advertisement boards, trees, or parked vehicles)",No - the seating is too small to sit comfortably ,No – name is missing,No information displayed at all,Seating / bench Dustbin / waste bin,1,0,1,0,0,0,0,0,"Mostly commercial - Retail shops. restaurants, cafes, markets, etc",Yes – advertisements present but passenger information is still clearly visible,No,No,17819390123895906341586112944407-12_33_40.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/786351500/attachments/attcnrNzpUPnXbddV4dPEmqp/,17819389935946920546207876842267-12_33_24.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/786351500/attachments/attVvRbCeK6o8uBSCvnfMfC7/,,,,,786351500,36f2f613-a9d3-459a-a8f5-3c0736377ef0,2026-06-20T12:34:22+05:30,,,submitted_via_web,vWYt35PLUqbkm8oQynok35,,uuid:36f2f613-a9d3-459a-a8f5-3c0736377ef0,125,Chennai,Chennai,13.16699,80.245677,device_gps,OK
2026-06-20T12:34:18.225000+05:30,2026-06-20T13:12:31.124000+05:30,2026-06-20T13:11:00+05:30,அருள் நகர்,13.145435 80.239825 -65.10000610351562 26.641000747680664,13.145435,80.239825,-65.1000061,26.64100075,,Stainless Steel Bus Shelter,Satisfactory – minor wear/dusty but usable,"Set back from the road – against a wall, compound, or building edge",1,0,0,,No,No,No,,1 - this is a standalone shelter ,Bus stop not clearly marked,0,0,1,0,One Step Out (30 cm to 1 meter): Passengers have to step down onto the road surface first to board.,"Footpath is walkable and free of encroachment like parking, vendors, utility boxes, garbage, etc",0,1,0,0,0,0,0,," Yes – fully accessible, no obstructions",No – area appears well-drained,"Somewhat safe – some concerns (e.g., poor visibility, isolated location)", No – overcrowded or high number of people standing on the road,"Yes – but the roof is inadequate (too tall, too small, gaps, or partial coverage)",Yes - sufficient shade from surrounding trees,"Yes – lit by nearby street lights, shop fronts, or advertisement boards",Yes – clear sightline to see the approaching buses,No - the seating is too small to sit comfortably ,Yes – name is prominently visible and legible,Yes – but information seems outdated or unreliable,Seating / bench Digital information boards with real time arrival information and service alerts,1,0,0,0,0,0,1,0,"Mostly commercial - Retail shops. restaurants, cafes, markets, etc",Yes – advertisements dominate; passenger information is secondary,No,No,17819410881765553181170370491685-13_8_18.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/786374896/attachments/attfmq6Aak2Dy9m9SQbxHxC8/,,,,,,,786374896,5eb595a0-0b96-43cb-841b-20b1eb67b29f,2026-06-20T13:12:36+05:30,,,submitted_via_web,vWYt35PLUqbkm8oQynok35,,uuid:5eb595a0-0b96-43cb-841b-20b1eb67b29f,126,Chennai,Chennai,13.145435,80.239825,device_gps,OK
2026-06-20T13:12:31.463000+05:30,2026-06-20T13:32:19.502000+05:30,2026-06-20T13:30:00+05:30,முராரி மருத்துவமனை,13.138663 80.237516 -58.900001525878906 15.842000007629395,13.138663,80.237516,-58.90000153,15.84200001,,Stainless Steel Bus Shelter,Satisfactory – minor wear/dusty but usable,"Set back from the road – against a wall, compound, or building edge",1,0,0,,No,No,No,,2,At the bus stop – buses pull up to the shelter/marked stop Unsure / not observed,1,0,0,1,One Step Out (30 cm to 1 meter): Passengers have to step down onto the road surface first to board.,Pedestrian crossing at/close to the bus stop to cross the road?,0,0,0,0,0,1,0,," Yes – fully accessible, no obstructions",No – area appears well-drained,"Somewhat safe – some concerns (e.g., poor visibility, isolated location)",Yes – adequate space for passengers,Yes – roof is intact and effective,Partial – some shade but insufficient,Yes – the bus shelter itself has a working light,Yes – clear sightline to see the approaching buses,No - the seating is too small to sit comfortably ,Yes – name is prominently visible and legible,Yes – route list is prominently displayed and appears current,Seating / bench Dustbin / waste bin,1,0,1,0,0,0,0,0,"Mostly commercial - Retail shops. restaurants, cafes, markets, etc",No advertisements,No,No,17819420435952196470983938179149-13_24_15.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/786386858/attachments/attinNruvtnf5FBAy4Svahde/,,,,,,,786386858,738216ba-3a1b-423c-a095-b06d93866926,2026-06-20T13:32:23+05:30,,,submitted_via_web,vWYt35PLUqbkm8oQynok35,,uuid:738216ba-3a1b-423c-a095-b06d93866926,127,Chennai,Chennai,13.138663,80.237516,device_gps,OK
2026-06-20T13:32:19.878000+05:30,2026-06-20T13:38:37.153000+05:30,2026-06-20T13:38:00+05:30,முராரி மருத்துவமனை,13.137807 80.237955 -62.600006103515625 39.599998474121094,13.137807,80.237955,-62.6000061,39.59999847,,Stainless Steel Bus Shelter, Clean and Well Maintained,On the road edge / footpath edge – directly adjacent to traffic,0,1,0,,Yes,Yes,Yes,No - It's very unhygienic or feels unsafe to use,3,Bus stop not clearly marked,0,0,1,0,One Step Out (30 cm to 1 meter): Passengers have to step down onto the road surface first to board.,Pedestrian crossing at/close to the bus stop to cross the road?,0,0,0,0,0,1,0,,"Partially encroached – e.g., vendors, parked two-wheelers, auto-rickshaws, construction material",No – area appears well-drained,"Unsafe – poorly lit, isolated, or has a history of feeling threatening",Yes – adequate space for passengers,Yes – roof is intact and effective,Partial – some shade but insufficient,"Yes – lit by nearby street lights, shop fronts, or advertisement boards","No – sightline is blocked (by structure, advertisement boards, trees, or parked vehicles)",No - the seating is too small to sit comfortably ,Yes – name is prominently visible and legible,Yes – but information seems outdated or unreliable,Seating / bench Dustbin / waste bin,1,0,1,0,0,0,0,0,"Mostly commercial - Retail shops. restaurants, cafes, markets, etc",Yes – advertisements dominate; passenger information is secondary,No,No,1781942734134520041055877056983-13_35_52.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/786390366/attachments/att5pRVCgBqxi7Zi7Yf96fWL/,17819427576746213236188957099203-13_36_14.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/786390366/attachments/attB5BM9ujiBUEcFDVyruwu4/,,,,,786390366,dd1bf3aa-1f42-4b39-bbaa-6961c07db6c2,2026-06-20T13:38:42+05:30,,,submitted_via_web,vWYt35PLUqbkm8oQynok35,,uuid:dd1bf3aa-1f42-4b39-bbaa-6961c07db6c2,128,Chennai,Chennai,13.137807,80.237955,device_gps,OK
2026-06-20T13:38:37.516000+05:30,2026-06-20T13:44:04.942000+05:30,2026-06-20T13:43:00+05:30,டால்கோ,13.135147 80.238469 -64.80000305175781 24.72100067138672,13.135147,80.238469,-64.80000305,24.72100067,,Stainless Steel Bus Shelter,Satisfactory – minor wear/dusty but usable,"Set back from the road – against a wall, compound, or building edge",1,0,0,,No,No,No,,1 - this is a standalone shelter ,Bus stop not clearly marked,0,0,1,0,Perfect / Flush (Less than 30 cm): Passengers can step directly from the footpath onto the bus.,None of the above,0,0,0,0,0,0,1,," Yes – fully accessible, no obstructions",No – area appears well-drained,"Unsafe – poorly lit, isolated, or has a history of feeling threatening",Yes – adequate space for passengers,"Yes – but the roof is inadequate (too tall, too small, gaps, or partial coverage)",Partial – some shade but insufficient,Partially – some light but insufficient,Yes – clear sightline to see the approaching buses,No - the seating is too small to sit comfortably ,Yes – name is prominently visible and legible,No information displayed at all,Seating / bench Dustbin / waste bin,1,0,1,0,0,0,0,0,"Mostly commercial - Retail shops. restaurants, cafes, markets, etc",No advertisements,No,No,1781942998986466995732534168164-13_40_6.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/786393905/attachments/attyMzCmvuS5jaKUzthZPewZ/,,,,,,,786393905,47cc8085-8a81-4b5b-9536-fbf7e0d82a81,2026-06-20T13:44:10+05:30,,,submitted_via_web,vWYt35PLUqbkm8oQynok35,,uuid:47cc8085-8a81-4b5b-9536-fbf7e0d82a81,129,Chennai,Chennai,13.135147,80.238469,device_gps,OK
2026-06-11T10:12:12.789000+05:30,2026-06-20T19:06:00.169000+05:30,2026-06-20T19:01:00+05:30,K P Oil mill,12.928384 80.202152 -68.60000610351562 5.513999938964844,12.928384,80.202152,-68.6000061,5.513999939,,Stainless Steel Bus Shelter, Clean and Well Maintained,On the road edge / footpath edge – directly adjacent to traffic,0,1,0,,Yes,Yes,Yes,Yes - It's free of obstructions and feels safe to use,1 - this is a standalone shelter ,At the bus stop – buses pull up to the shelter/marked stop,1,0,0,0,One Step Out (30 cm to 1 meter): Passengers have to step down onto the road surface first to board.,"Footpath available to reach the bus stop from both directions Footpath is walkable and free of encroachment like parking, vendors, utility boxes, garbage, etc Ramp for wheelchair users to access the bus stop",1,1,1,0,0,0,0,," Yes – fully accessible, no obstructions",No – area appears well-drained,"Safe – well-lit, visible, and active surroundings",Yes – adequate space for passengers,Yes – roof is intact and effective,Yes – sufficient shade from the bus shelter,Yes – the bus shelter itself has a working light,Yes – clear sightline to see the approaching buses,"Yes - the seating is of the right height, width, and depth to sit comfortably while waiting for the bus",Yes – name is prominently visible and legible,Yes – route list is prominently displayed and appears current,Seating / bench Sufficient seating for the number of people typically waiting Dustbin / waste bin,1,1,1,0,0,0,0,0,"Mostly commercial - Retail shops. restaurants, cafes, markets, etc",Yes – advertisements present but passenger information is still clearly visible,Electronic display,Drinking water provision,1000499288-19_5_37.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/786669196/attachments/attxisxYcci26m7jSfmqM5bD/,1000499287-19_5_54.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/786669196/attachments/attu9d8fyAidmiBNSodF3Sw2/,1000499289-19_5_49.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/786669196/attachments/attghVjgCeFHB4DMDqyjXFPP/,,,786669196,a0659363-af24-4ab5-9385-476f4d33b5bc,2026-06-20T19:06:03+05:30,,,submitted_via_web,vWYt35PLUqbkm8oQynok35,,uuid:a0659363-af24-4ab5-9385-476f4d33b5bc,130,Chennai,Chennai,12.928384,80.202152,device_gps,OK
2026-06-20T19:18:41.462000+05:30,2026-06-20T20:17:39.053000+05:30,2026-06-20T19:18:00+05:30,Adayar Bsnl depo bus stop,13.001315 80.256674 11.398530883789064 56.78896904911342,13.001315,80.256674,11.39853088,56.78896905,,Stainless Steel Bus Shelter,Satisfactory – minor wear/dusty but usable,"Set back from the road – against a wall, compound, or building edge",1,0,0,,No,Yes,Yes,,3,At the bus stop – buses pull up to the shelter/marked stop,1,0,0,0,Perfect / Flush (Less than 30 cm): Passengers can step directly from the footpath onto the bus.,Ramp for wheelchair users to access the bus stop,0,0,1,0,0,0,0,,"Partially encroached – e.g., vendors, parked two-wheelers, auto-rickshaws, construction material",Unsure,"Safe – well-lit, visible, and active surroundings",Yes – adequate space for passengers,Yes – roof is intact and effective,Yes – sufficient shade from the bus shelter,"Yes – lit by nearby street lights, shop fronts, or advertisement boards",Yes – clear sightline to see the approaching buses,"Yes - the seating is of the right height, width, and depth to sit comfortably while waiting for the bus",Yes – name is prominently visible and legible,Yes – but information seems outdated or unreliable,Sufficient seating for the number of people typically waiting,0,1,0,0,0,0,0,0,"Mixed Use - A mix of commercial/residential/office, etc",Yes – advertisements present but passenger information is still clearly visible,There is no way to reach the stop safely and most ppl couldn't understand the routes because of one way change,Bus routes digitised & maintenance,image-19_21_4.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/786726113/attachments/attAJdivuQQtonEpKPcnwDMu/,image-19_21_22.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/786726113/attachments/attnuCrMMmk8EQMmyP4QGUiD/,image-19_21_48.jpg,https://kf.kobotoolbox.org/api/v2/assets/axZaE8YRFpZYaQWWvuZPyu/data/786726113/attachments/attk5uAzDDL4c5PswWuRxNpy/,,,786726113,d585523f-c61e-4082-8388-c9dc1863f5ae,2026-06-20T20:17:43+05:30,,,submitted_via_web,vWYt35PLUqbkm8oQynok35,,uuid:d585523f-c61e-4082-8388-c9dc1863f5ae,131,Chennai,Chennai,13.001315,80.256674,device_gps,OK
